,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,52.9040053041,6,24,124.87633359,50.6593657609,0.591027135589,0.264977254994,18.4724157108,6.80047013249,42.3800067396
