,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,21.1701955682,6,24,61.4087141185,5.64813127174,11.8355235341,0.63892119997,77.3923873418,0.13954783627,10.8940232621
