,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,62.1702570475,5,24,140.230783247,18.9240558605,0.23400191627,7.03613647912,36.2589130899,35.7258442038
