,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,74.3675753886,5,24,164.625419929,7.39495948202,0.328026040999,2.122091348,30.3953806827,61.6687705527
