,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,44.1182090489,6,24,107.30474108,48.8335833115,0.00373914897258,0.261438137043,0.465739145589,14.9166355049,16.5859942763
