,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal_trunc,theta(cost=high),theta(cost=low)
0,0,True,67.0806465033,5,24,150.051562158,11.4151324227,0.0448738196181,6.94122554458,37.4541167545,102.606967067
