,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,88.0822646232,5,24,192.054798398,7.25743307387,0.81622302236,0.000600038291179,20.6825100979,45.0650552625
