,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,56.0141975271,5,24,127.918664206,67.2743579959,0.0983219428427,0.0346699174088,75.5439763426,129.780151552
