,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,69.7675360802,5,24,155.425341312,104.883807901,0.0363693572985,50.4806850175,232.200451616,279.105485729
