,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,77.0010218013,5,24,169.892312754,5.76791063748,0.805730268414,2.15979732552,36.4385164473,83.0499978274
