,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,53.958055548,5,24,123.806380248,10.3091632843,0.0546156935293,0.00203671740778,62.6739105343,485.86699304
