,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,72.405262139,6,24,163.87884726,43.4621278936,8.34458097002,0.400092808572,2.52682626141,34.1196076387,43.8626659534
