,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,58.5499545743,6,24,136.168232131,40.7810543655,0.331872913486,0.374200581603,0.705329588222,20.3345245616,30.8062867474
