,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,73.517117375,5,24,162.924503902,10.4332368181,0.481289114143,2.01927460937,16.8142880038,55.1221742609
