,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,67.0766242114,5,24,150.043517575,42.8897382995,0.0950681636972,41.0711872846,46.5725621555,80.8978166493
