,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,51.910544287,5,24,119.711357726,474.700089438,0.00788510868313,48.6864454306,574.031608172,1061.64929965
