,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,80.750586073,5,24,177.391441298,35.585191798,0.0649156674887,0.0750160033755,82.4776238557,163.646283003
