,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,82.0695042921,5,24,180.029277736,49.5797619958,0.148746230086,52.5328262166,59.8531541713,243.990425062
