,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,61.8313078065,6,24,142.730938595,52.1055225996,0.953263545679,0.416782827276,0.0879522541255,25.1970682496,25.7305534467
