,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,78.9449120639,5,24,173.780093279,49.3935202515,0.166515400677,164.235958954,48.4658457778,212.136643351
