,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,55.5800760635,5,24,127.050421279,49.4543052813,0.244738562664,7.95987297561,18.0144950026,36.5116725689
