,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,25.7578198251,5,24,67.4059088019,230.321848957,0.936525068369,42.8471706433,24.5129802444,42.2723488954
