,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,57.3892596488,5,24,130.668788449,33.1080254761,0.0516986819415,0.323858587976,15.9004143583,102.790150756
