,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,59.0812114865,5,24,134.052692125,34.054104944,0.0658131352067,0.0403770756629,21.2270936014,81.0996199741
