,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,53.8823454965,5,24,123.654960145,49.6276471477,0.305108543723,16.1069942687,13.4823423492,19.8562793094
