,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,51.5881896436,5,24,119.066648439,253.186981845,0.0581679337481,25.5452319605,214.867205516,215.758347229
