,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,63.344705364,5,24,142.57967988,2.62759222985,0.0424191725343,45.1215812911,22.4895709978,136.470150836
