,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,80.1136675179,5,24,176.117604187,53.4554224009,0.11114147401,2.96887269607,79.3909223245,295.870445616
