,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,80.0806510281,6,24,179.229625038,47.6811975624,19.3894828334,0.132419279555,3.94864038576,60.2378239919,118.535542837
