,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,60.3711770592,5,24,136.63262327,8.39662461989,0.222732390607,0.0451005195886,20.8896859626,41.8468373686
