,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,58.3685582377,6,24,135.805439457,45.013140474,1.64512028692,0.0386619064831,6.79018038772,8.69135777794,108.795556376
