,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,62.2134314814,5,24,140.317132115,56.0955973122,0.0589950097343,0.21834229235,40.5147472104,98.8466354447
