,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,61.0837427297,5,24,138.057754611,11.3256913431,0.0193302359866,28.4580171964,43.1744539703,48.6257207124
