,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,75.0708644219,5,24,166.031997996,148.169406391,0.229936304562,7.77007408922,159.777641442,417.058539242
