,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,69.1946897905,5,24,154.279648733,76.4446604638,0.20712657617,16.8614373553,88.0436434368,232.772707914
