,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,61.5373079814,6,24,142.142938945,39.4243896846,8.51085160196,0.401865229146,0.331528172115,22.6141404195,22.2479517662
