,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,59.9812686288,5,24,135.852806409,54.6708321205,0.264387679374,4.69097307114,23.2701324468,60.4132295927
