,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,85.8827344088,5,24,187.655737969,40.5438263477,0.0966482384391,57.3789389404,80.1561186544,155.957624828
