,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,80.019944,6,24,179.108210982,55.4513245279,29.8661460791,0.231383592084,49.2202563101,40.2385771161,184.189350556
