,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,65.3786443761,5,24,146.647557904,63.8804703516,0.115116072513,1.21306530949,33.9191903427,227.276809823
