,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,71.1370728923,5,24,158.164414936,8.85494753625,0.128815420595,6.50310306648,29.5944816756,123.23547057
