,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,60.3356161068,5,24,136.561501365,41.4758831074,0.464917222255,18.6039157982,14.3244509696,22.7836941457
