,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,66.8512426953,5,24,149.592754542,1.50245555239,0.0827361123378,15.9050920981,37.7526004468,107.606843843
