,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_rel_trunc,theta(cost=high),theta(cost=low)
0,0,True,68.8989866881,5,24,153.688242528,17.4235523225,0.010317418435,0.234147387906,22.1698733688,163.759276319
