,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,46.0995603129,5,24,108.089389778,328.023246613,0.0131748025601,3.86731823617,438.699368054,399.169773942
