,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,49.43249365,5,24,114.755256452,529.357130391,0.0109459993983,5.25282847325,464.82437155,514.114411436
