,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,55.173217682,5,24,126.236704516,14.3831162423,0.139779090087,9.61075195847,6.45183783305,58.3461054037
