,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,99.7175814002,5,24,215.325431952,192.203496497,0.0417228306225,15.5425059845,1068.03034146,1402.06988635
