,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,61.0979432675,5,24,138.086155687,284.535434443,0.0135212931369,55.3328660268,533.112629004,870.052251918
