,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,58.487301574,5,24,132.8648723,51.4460259951,0.36300639312,0.099878476717,8.1515658267,48.9869504935
