,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,62.7385402684,5,24,141.367349689,48.4403001289,0.488082257393,24.2200488536,3.49982977666,6.325969536
