,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,84.0719303258,5,24,184.034129803,45.8949541172,0.0713282688167,10.9808974841,143.008981783,176.523625599
