,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,50.6073140468,5,24,117.104897245,12.2035659826,0.159310193514,21.768914208,9.28475779437,37.6264296586
