,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,51.7072342805,5,24,119.304737713,48.4408952028,0.0899422430542,40.8464476882,20.0569659746,57.9832984784
