,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,72.8907011986,5,24,161.671671549,37.7300523751,0.278888238991,41.9282217635,38.7626714536,37.6430282512
