,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,62.0170915918,5,24,139.924452335,51.4752822093,0.497610657777,1.96212404529,22.7096629668,22.9125894231
