,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,62.2000255177,5,24,140.290320187,91.7470323131,0.00771238936476,27.5734024389,28.5404717999,202.413202946
