,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,74.4896029688,5,24,164.869475089,69.1951071177,0.0566617203289,2.1937511075,179.885631312,238.20529548
