,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,69.4143387671,5,24,154.718946686,49.4335801217,0.0957332277019,53.9431345536,44.6336807971,66.6281188723
