,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,30.8862936834,5,24,77.6628565186,0.893940034318,0.141397931466,0.838499754324,15.7209750985,12.268258062
