,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,83.4345916333,5,24,182.759452418,37.5211623283,0.0568468956161,84.936275972,104.635669806,128.114709675
