,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,63.3920480997,5,24,142.674365351,9.88368977191,0.13610913591,4.79112490972,44.8774017852,44.818474227
