,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,48.2315390086,5,24,112.353347169,11.1589651911,0.0955425182625,53.0674332134,40.6948774871,44.0017219318
