,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,55.7617574778,5,24,127.413784107,62.7333918765,1.09895299019,4.84781995137,38.2326443103,179.565175764
